unit_code,School_Name,Lea_Name,County,Year,Index Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Assault Rate,Burglary Rate,Larceny Rate,MVT Rate,Arson Rate
920329,Barwell Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920332,Beaverdam Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920334,Brassfield Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920336,"Brentwood Elementary, Raleigh",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920340,Briarcliff Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920342,"Brier Creek Elementary, Raleigh",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920402,East Cary Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920403,East Garner Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920388,Daniels Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920408,East Millbrook Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920452,Jeffreys Grove Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920453,Jones Dairy Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920454,Heritage Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920455,Holly Springs High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920456,Joyner Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920457,Holly Grove Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920458,Holly Grove Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920460,Kingswood Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920404,East Garner Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920451,Harris Creek Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920466,Knightdale High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920468,Lacy Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920469,Leesville Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920470,Lead Mine Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920471,Leesville Road Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920472,Ligon Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920473,Leesville Road High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920474,Lake Myra Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920476,"Lincoln Heights Elementary, Fuquay-Varina",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920480,Lockhart Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920467,Laurel Park Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920450,Holly Ridge Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920464,Knightdale Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920448,"Hunter Elementary, Raleigh",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920410,East Wake Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920411,East Wake High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920412,Enloe High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920413,Forestville Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920414,Farmington Woods Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920449,Holly Ridge Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920416,Fuller Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920420,Fuquay-Varina Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920424,Fuquay-Varina Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920428,Fuquay-Varina High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920415,Fox Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920447,Holly Springs Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920446,Hodge Road Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920445,Heritage High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920444,"Heritage Middle, Wake Forest",Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920438,River Oaks Middle,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920439,Green Hope Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920440,Green Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920441,Green Hope High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920442,Hilburn Drive Academy,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920443,Highcroft Elementary,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
920436,Garner High,Wake County Schools,Wake County,2017,"2,159.2",249.7,"1,909.5",2.8,18.4,73.6,154.9,374.8,"1,425.0",109.7,10.2
930352,Warren County High,Warren County Schools,Warren County,2017,"2,395.8",212.4,"2,183.4",,24.7,59.3,128.4,"1,057.1",968.2,158.1,9.9
930LEA,,Warren County Schools,Warren County,2017,"2,395.8",212.4,"2,183.4",,24.7,59.3,128.4,"1,057.1",968.2,158.1,9.9
930700,Warren New Tech High,Warren County Schools,Warren County,2017,"2,395.8",212.4,"2,183.4",,24.7,59.3,128.4,"1,057.1",968.2,158.1,9.9
930360,Warren Early College High,Warren County Schools,Warren County,2017,"2,395.8",212.4,"2,183.4",,24.7,59.3,128.4,"1,057.1",968.2,158.1,9.9
930354,Warren County Middle,Warren County Schools,Warren County,2017,"2,395.8",212.4,"2,183.4",,24.7,59.3,128.4,"1,057.1",968.2,158.1,9.9
930330,Mariam Boyd Elementary,Warren County Schools,Warren County,2017,"2,395.8",212.4,"2,183.4",,24.7,59.3,128.4,"1,057.1",968.2,158.1,9.9
930344,South Warren Elementary,Warren County Schools,Warren County,2017,"2,395.8",212.4,"2,183.4",,24.7,59.3,128.4,"1,057.1",968.2,158.1,9.9
930340,Northside K-8,Warren County Schools,Warren County,2017,"2,395.8",212.4,"2,183.4",,24.7,59.3,128.4,"1,057.1",968.2,158.1,9.9
930348,Vaughan Elementary,Warren County Schools,Warren County,2017,"2,395.8",212.4,"2,183.4",,24.7,59.3,128.4,"1,057.1",968.2,158.1,9.9
940306,Creswell Elementary,Washington County Schools,Washington County,2017,"1,912.2",419.6,"1,492.7",8.1,16.1,40.3,355.0,459.9,992.4,40.3,
940314,Pines Elementary,Washington County Schools,Washington County,2017,"1,912.2",419.6,"1,492.7",8.1,16.1,40.3,355.0,459.9,992.4,40.3,
940316,Plymouth High,Washington County Schools,Washington County,2017,"1,912.2",419.6,"1,492.7",8.1,16.1,40.3,355.0,459.9,992.4,40.3,
940328,Washington County Union,Washington County Schools,Washington County,2017,"1,912.2",419.6,"1,492.7",8.1,16.1,40.3,355.0,459.9,992.4,40.3,
940LEA,,Washington County Schools,Washington County,2017,"1,912.2",419.6,"1,492.7",8.1,16.1,40.3,355.0,459.9,992.4,40.3,
940308,Creswell High,Washington County Schools,Washington County,2017,"1,912.2",419.6,"1,492.7",8.1,16.1,40.3,355.0,459.9,992.4,40.3,
950LEA,,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950328,Parkway Elementary,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950332,Valle Crucis Elementary,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950336,Watauga High,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950338,Watauga Innovation Academy,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950324,Mabel Elementary,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950320,Green Valley Elementary,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950322,Hardin Park Elementary,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950312,Blowing Rock Elementary,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950308,"Bethel Elementary, Sugar Grove",Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
950316,Cove Creek Elementary,Watauga County Schools,Watauga County,2017,"1,510.7",98.5,"1,412.2",1.8,14.6,12.8,69.3,175.2,"1,185.9",51.1,3.6
960344,Meadow Lane Elementary,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960348,Mount Olive Middle,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960360,Norwayne Middle,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960372,Rosewood High,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960374,Rosewood Middle,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960380,Southern Wayne High,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960382,Spring Creek Elementary,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960386,Spring Creek High,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960388,Tommy's Road Elementary,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960340,Greenwood Middle,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960390,North Drive Elementary,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960450,"Northeast Elementary, Pikeville",Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960454,"Northwest Elementary, Pikeville",Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960488,Wayne Middle / High Academy,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960490,Wayne Early / Middle College High,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960700,Wayne School of Engineering,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960LEA,,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960387,Spring Creek Middle,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960338,Grantham Middle,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960370,Rosewood Elementary,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960335,Goldsboro High,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960336,Grantham,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960312,"Brogden Middle, Dudley",Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960314,Brogden Primary,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960316,"Carver Elementary, Mount Olive",Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960324,Charles B Aycock High,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960326,Dillard Middle,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960318,Carver Heights Elementary,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960330,Eastern Wayne High,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960331,Eastern Wayne Middle,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960332,Edgewood Cmty Developmental,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960334,Fremont STARS Elementary,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
960329,Eastern Wayne Elementary,Wayne County Public Schools,Wayne County Public,,,,,,,,,,,,
422315,Weldon STEM High School Career Academies,Weldon City Schools,Weldon City,,,,,,,,,,,,
422310,Roanoke Valley Early College,Weldon City Schools,Weldon City,,,,,,,,,,,,
422318,Weldon Middle,Weldon City Schools,Weldon City,,,,,,,,,,,,
422LEA,,Weldon City Schools,Weldon City,,,,,,,,,,,,
422314,Weldon Elementary Global Academy,Weldon City Schools,Weldon City,,,,,,,,,,,,
241304,"Central Middle, Whiteville",Whiteville City Schools,Whiteville City,,,,,,,,,,,,
241316,Whiteville High,Whiteville City Schools,Whiteville City,,,,,,,,,,,,
241312,North Whiteville Academy,Whiteville City Schools,Whiteville City,,,,,,,,,,,,
241320,Whiteville Primary,Whiteville City Schools,Whiteville City,,,,,,,,,,,,
241LEA,,Whiteville City Schools,Whiteville City,,,,,,,,,,,,
241308,Edgewood Elementary,Whiteville City Schools,Whiteville City,,,,,,,,,,,,
970LEA,,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970393,Wilkes Early College High,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970392,Wilkesboro Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970390,Wilkes Central High,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970389,West Wilkes Middle,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970388,West Wilkes High,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970368,Roaring River Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970370,Ronda-Clingman Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970360,North Wilkesboro Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970376,Traphill Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970356,North Wilkes High,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970308,Boomer-Ferguson Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970310,C B Eller Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970312,C C Wright Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970320,East Wilkes High,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970322,East Wilkes Middle,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970315,Central Wilkes Middle,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970340,Moravian Falls Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970344,"Mount Pleasant Elementary, Ferguson",Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970348,"Mountain View Elementary, Hays",Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970352,Mulberry Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970337,Millers Creek Elementary,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
970358,North Wilkes Middle,Wilkes County Schools,Wilkes County,2017,"1,919.5",226.3,"1,693.2",1.4,10.0,21.5,193.4,442.6,"1,123.0",127.5,25.8
980390,Toisnot Middle,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980364,Rock Ridge Elementary,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980380,Speight Middle,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980384,Springfield Middle,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980388,Stantonsburg Elementary,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980LEA,,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980397,Wilson Academy of Applied Technology,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980398,Wilson Early College Academy,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980400,Winstead Elementary,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980360,"New Hope Elementary, Wilson",Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980396,Wells Elementary,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980357,Vick Elementary,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980392,Vinson-Bynum Elementary,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980352,Lucama Elementary,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
980306,Milton M Daniels Learning Cntr,Wilson County Schools,Wilson County,2017,"3,238.1",466.1,"2,772.0",13.6,17.3,117.5,317.8,764.1,"1,820.0",187.9,19.8
