unit_code,School_Name,Lea_Name,County,Year,Crime_Rate_Index_Rate,Crime_Rate_Violent_Rate,Crime_Rate_Property_Rate,Crime_Rate_Murder_Rate,Crime_Rate_Rape_Rate,Crime_Rate_Robbery_Rate,Crime_Rate_Assault_Rate,Crime_Rate_Burglary_Rate,Crime_Rate_Larceny_Rate,Crime_Rate_MVT_Rate,Crime_Rate_Arson_Rate
290316,Davis-Townsend Elementary,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290320,Denton Elementary,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290322,E Lawson Brown Middle,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290324,East Davidson High,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290328,Fair Grove Elementary,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290330,Friedberg Elementary,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290332,Hasty Elementary,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290333,Friendship Elementary,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290334,Ledford Middle,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290336,Ledford Senior High,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290344,"Midway Elementary, Lexington",Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290348,North Davidson High,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290350,North Davidson Middle,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290351,Oak Grove Middle,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
290356,Reeds Elementary,Davidson County Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
292LEA,,Thomasville City Schools,Davidson County,2014,2431.4,176.1,2255.3,1.9,10.7,52.4,111.1,974.0,1169.0,112.4,14.5
300326,Pinebrook Elementary,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300325,North Davie Middle,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300306,Central Davie Academy,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300308,Cooleemee Elementary,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300310,Cornatzer Elementary,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300312,Davie County High,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300314,Davie County Early College High,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300320,Mocksville Elementary,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300LEA,,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300328,Shady Grove Elementary,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300330,South Davie Middle,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300336,William R Davie Elementary,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
300337,William Ellis Middle,Davie County Schools,Davie County,2014,2175.4,155.4,2020.0,2.5,9.9,12.3,130.7,638.8,1304.8,76.5,7.4
310352,James Kenan High,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310356,Kenansville Elementary,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310360,North Duplin Elementary,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310364,North Duplin Jr Sr High,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310336,Warsaw Elementary,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310384,Rose Hill-Magnolia Elementary,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310388,Wallace Elementary,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310392,Wallace-Rose Hill High,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310396,Warsaw Middle,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310344,East Duplin High,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310340,E E Smith Middle,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310304,B F Grady Elementary,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310330,Chinquapin Elementary,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310324,Charity Middle,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310308,Beulaville Elementary,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310LEA,,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
310338,Duplin Early College High,Duplin County Schools,Duplin County,2014,2326.5,247.2,2079.3,6.8,11.9,40.6,187.9,739.9,1220.8,118.5,45.7
320306,"Brogden Middle, Durham",Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320308,Burton Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320309,J D Clement Early College HS,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320310,Eastway Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320312,C E Jordan High,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320304,Bethesda Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320376,Spring Valley Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320313,Easley Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320700,Southern School of Engineering,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320374,C C Spaulding Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320701,Hillside New Tech High,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320LEA,,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320400,Y E Smith Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320314,The School for Creative Studies,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320315,Eno Valley Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320344,Fayetteville Street Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320346,Lowe's Grove Middle,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320347,George Watts Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320348,Mangum Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320352,Merrick-Moore Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320353,Middle College HS @ DTCC,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320354,Morehead Montessori,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320355,Neal Middle,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320356,Northern High,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320316,George L Carrington Middle,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320360,"Oak Grove Elementary, Durham",Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320363,E K Powe Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320364,Pearsontown Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320365,"Riverside High, Durham",Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320366,Sherwood Githens Middle,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320367,R N Harris Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320368,Southern School of Energy and Sustainabi,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320369,"Sandy Ridge Elementary, Durham",Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320370,Rogers-Herr Middle,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320362,"Parkwood Elementary, Durham",Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320372,"Southwest Elementary, Durham",Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320343,Lucas Middle,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320388,W G Pearson Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320317,City of Medicine Academy,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320318,Club Boulevard Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320319,"Creekside Elementary, Durham",Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320320,Glenn Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320322,Durham's Performance Learning Center,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320323,Durham School of the Arts,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320324,"Hillandale Elementary, Durham",Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320325,Hillside High,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320342,Lakewood Montessori Middle,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320327,Hope Valley Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320329,Holton Career and Resource Center,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320332,Forest View Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320336,DPS Hospital School,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320338,James E Shepard Middle,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320339,Lakewood Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320340,Little River Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320341,Lakeview School,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320389,WG Pearson Magnet Middle,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
320328,Holt Elementary,Durham Public Schools,Durham County,2014,5111.2,675.5,4435.7,7.8,28.4,236.5,402.8,1482.1,2731.6,222.0,8.9
330304,G W Bulluck Elementary,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330308,G W Carver Elementary,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330326,Edgecombe Early College High,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330312,Coker-Wimberly Elementary,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330328,North Edgecombe High,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330LEA,,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330330,W A Pattillo School,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330332,"Phillips Middle, Battleboro",Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330334,Princeville Elementary,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330340,South Edgecombe Middle,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330348,West Edgecombe Middle,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330350,SouthWest Edgecombe High,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330354,Stocks Elementary,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330358,Tarboro High,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
330324,C B Martin Middle,Edgecombe County Public School,Edgecombe County,2014,3739.4,551.5,3188.0,9.4,26.4,96.3,419.3,1152.1,1945.3,90.7,22.7
340406,Thomas Jefferson Middle,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340403,"Jefferson Elementary, Winston-Salem",Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340400,Ibraham Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340398,Homebound/ Hospital Education,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340703,Jacket Academy at Carver,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340390,Hall-Woodward Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340385,Main Street Academy,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340416,Kernersville Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340392,Hanes Magnet School,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340420,Kernersville Middle,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340430,Diggs-Latham Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340426,Kimmel Farm Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340427,Kingswood School,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340428,Konnoak Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340384,Griffith Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340432,Lewisville Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340436,Lowrance Middle,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340440,Meadowlark Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340442,Meadowlark Middle,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340424,Kimberley Park Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340382,Robert B Glenn High School,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340364,East Forsyth High,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340376,"Forest Park Elementary, Winston-Salem",Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340308,Ashley Academy,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340311,Atkins Academic & Tech High,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340314,Bolton Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340320,Brunson Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340326,Caleb's Creek Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340330,Carver High,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340332,Career Center,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340334,Cash Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340336,Carter High School,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340344,Childrens Center,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
340348,Clemmons Elementary,Forsyth County Schools,Forsyth County,2014,5115.7,561.0,4554.7,4.7,27.2,131.7,397.3,1294.3,3024.2,236.2,29.5
